id,Face
5737,|˘o◉}
5738,{⊙.¬:
5739,(⚆o¬}
5740,|ʘ.˘|
5741,{^.⚆|
5742,|¬ᆺ^}
5743,|ʘʖ˘:
5744,{ʘ.ಥ|
5745,(¬o◉✿
5746,:⊙.ʘ|
5747,[^.¬ʔ
5748,|⚆o◉}
5749,{ಠo˘}
5750,[⊙.˘}
5751,{^o˘}
5752,✿⊙.⊙|
5753,{◉.˘}
5754,(ಠ.◉}
5755,|⊙.^}
5756,✿ಠʖ◉|
5757,✿Xᆺಠ}
5758,{^.ʘ:
5759,{ಠ.¬}
5760,(^.◕}
5761,(¬oಠ|
5762,:^.¬ʔ
5763,(⚆.⚆}
5764,(¬෴^}
5765,[^.¬|
5766,|^.˘|
5767,[♥o˘}
5768,:¬.⊙|
5769,(˘.X}
5770,(♥oಠ}
5771,[¬.ಠ|
5772,|^.¬}
5773,(ಠoX}
5774,[˘෴˘}
5775,[ʘ.^}
5776,:¬.˘|
5777,[ಠʖ◉|
5778,✿◉.ಠ:
5779,{⊙.ಠ|
5780,|◉oX}
5781,|˘෴ಠ|
5782,{˘.ಥ}
5783,{˘.ಠ:
5784,(^.^}
5785,꒰👁.⚆}
5786,(⊙o^}
5787,(ಠo⊙:
5788,[^ᆺ¬}
5789,[◉.⊙:
5790,(ʘo¬|
5791,|¬.¬}
5792,{ಠ.ಠ|
5793,|ಠ.¬}
5794,|˘.◉}
5795,|¬oಥ}
5796,(ಠ.¬}
5797,(^.⚆}
5798,|ʘ.⊙}
5799,|ಠ.⊙|
5800,(ಠoX}
5801,[⊙.ಥ}
5802,{˘ᆺ♥}
5803,|^o˘ʔ
5804,✿⊙.¬}
5805,|¬o⊙}
5806,{^.ಥ|
5807,[^ᴥ¬✿
5808,[◉.♥|
5809,|⚆ᆺʘ}
5810,✿⚆.◉}
5811,|¬.◉:
5812,|¬.˘}
5813,|ಠᆺ⊙}
5814,(^.˘|
5815,:ಥ.ಥ:
5816,{⚆.X}
5817,[ಠ.◉:
5818,(♥.⊙|
5819,:⚆ᆺ^✿
5820,(♥o¬}
5821,ʕʘo^}
5822,|◉o⊙|
5823,{◉ʖ¬}
5824,[ಠ.ʘ|
5825,(◉.^}
5826,✿👁ᆺ¬}
5827,:♥益¬}
5828,|⚆.⚆:
5829,[^.¬}
5830,✿ʘᆺಠ}
5831,(ʘoʘ}
5832,|👁.˘|
5833,:ಥ.˘:
5834,[ಠo⚆}
5835,{¬ʖ^|
5836,:⚆.◉}
5837,(⊙.⚆}
5838,(X.◉:
5839,[¬.^}
5840,꒰⊙.ಠ}
5841,[◉o˘}
5842,:◉ᆺಠ}
5843,ʕ⊙.ಠ:
5844,[◉ʖಠ|
5845,[¬.⚆}
5846,:Xoಠ|
5847,|⚆.◉|
5848,꒰¬.˘}
5849,ʕ¬ᆺ¬}
5850,[⚆.⚆}
5851,|⚆.👁}
5852,{^ᆺ¬}
5853,[ಥ.ʘ|
5854,|⊙益^}
5855,:X.⊙}
5856,[◉.⊙|
5857,꒰˘.˘}
5858,[◉.⚆}
5859,|⚆.X}
5860,[ಥ.X:
5861,ʕ⚆.⚆}
5862,{˘ʖಠ}
5863,|¬.⚆꒱
5864,|˘.¬}
5865,(ಠ.¬}
5866,꒰⚆.ʘ}
5867,{ಠʖ^|
5868,|⚆.¬}
5869,(^.ʘ}
5870,✿ಠo^}
5871,{˘.◉}
5872,(˘.👁|
5873,[⊙.˘}
5874,ʕ¬.ಠ|
5875,[¬.ʘ}
5876,꒰⊙.◉}
5877,|⊙.^}
5878,|⚆ᆺ¬|
5879,|👁.⚆}
5880,|˘.⚆|
5881,[♥o¬:
5882,{X.⚆}
5883,[⚆.ಠ꒱
5884,[⊙ᆺ˘|
5885,|ʘ.♥}
5886,(ʘʖ^}
5887,{◉.^}
5888,(ಠ.⚆}
5889,{^.^}
5890,(^.ಠ}
5891,|¬oʘ}
5892,|^.⊙}
5893,|¬.◉꒱
5894,{˘ᆺ^|
5895,|^.ಠ✿
5896,|^.^|
5897,{◉.ಠʔ
5898,[◉.¬}
5899,(⚆.⚆|
5900,[⚆.⊙:
5901,(⚆.♥|
5902,(^.⚆}
5903,(👁.^}
5904,✿ಠ.^:
5905,[ಠ益ಠ}
5906,[⊙.ʘ}
5907,:^oಠ}
5908,:^.^}
5909,{¬ᆺಥ}
5910,[¬.◕:
5911,{ʘ.¬}
5912,[⚆.◉}
5913,{¬.˘}
5914,|👁ʖ◉}
5915,✿◉.¬:
5916,|ಠ.◉|
5917,|˘.˘}
5918,|˘.⚆}
5919,✿◉.X꒱
5920,[¬.^}
5921,:⚆.◕}
5922,[◉.⚆|
5923,{◉o¬}
5924,[⚆.♥✿
5925,꒰⚆o◉}
5926,{ಠo◉}
5927,|👁.♥:
5928,(⊙.˘|
5929,(⚆.¬ʔ
5930,|⚆ᴥ¬}
5931,{⊙ʖ^}
5932,✿ʘʖ⊙✿
5933,|˘.^}
5934,[ʘ෴^|
5935,(¬oಠ}
5936,꒰◉益◉}
5937,{ʘ.⚆}
5938,[¬.◉|
5939,[⊙.¬}
5940,{^.ಠ:
5941,|^ᆺX꒱
5942,[˘.ʘ:
5943,(^.◉}
5944,(¬.◉꒱
5945,[ʘ.˘}
5946,(¬.¬|
5947,|⚆.◉}
5948,(⚆.ʘ}
5949,|^oʘ}
5950,(👁o¬}
5951,:X益¬}
5952,꒰¬ʖ¬}
5953,:ಠ.ಥ}
5954,|⊙.⊙|
5955,{^෴^}
5956,[ಥ.¬}
5957,[^o⚆}
5958,(¬.ಠ}
5959,|◉.˘}
5960,[¬o˘}
5961,[˘ᆺ˘}
5962,(ಥ.◉:
5963,|◉.¬}
5964,(¬.^:
5965,{⊙.ಥ}
5966,[⚆.¬|
5967,[⊙.ʘ|
5968,[¬.¬:
5969,:˘.^}
5970,|Xʖ^}
5971,(◉.⚆✿
5972,(⊙.ಠ|
5973,{˘.◉}
5974,|X.X}
5975,(¬.ʘ:
5976,|ಠ.˘:
5977,(^oಠ}
5978,|⚆.⚆}
5979,|◉.ʘ}
5980,[◉o◉}
5981,:ಠ.⚆}
5982,[⚆.♥}
5983,[ʘo⊙}
5984,|˘.¬|
5985,|♥oಥ}
5986,(♥ᆺX}
5987,(^.◉꒱
5988,[^.⚆}
5989,(¬.⚆}
5990,꒰ಠ.⚆}
5991,|^ᆺ⚆}
5992,[^.¬}
5993,|◉o˘|
5994,(˘o⚆ʔ
5995,{^o¬}
5996,꒰^.ಠ}
5997,|♥.˘}
5998,(ಠ.◕}
5999,{◉ᴥ˘}
6000,[ಥ.˘}
6001,[◉.◉:
6002,(ʘ.ಠ}
6003,|⚆.♥|
6004,(ಠ.◉}
6005,{ಠ.¬|
6006,꒰⊙ᆺಥ}
6007,{^ᆺX}
6008,(⊙o⚆}
6009,|ಠ.♥|
6010,|⚆ʖ^}
6011,[Xo¬}
6012,|ಠ.ಥ}
6013,{◉.¬}
6014,{˘.⚆|
6015,(ಠᆺ♥|
6016,꒰˘.¬}
6017,꒰Xo¬|
6018,(ಠoಥ}
6019,{⚆.◕}
6020,|⚆o¬|
6021,|^.⊙}
6022,|ಠʖ◉:
6023,✿ಥ.ʘ꒱
6024,{ಠoʘ|
6025,|ಥ.♥꒱
6026,✿ಠᆺ¬}
6027,(^ᆺಥ|
6028,ʕ˘.⚆|
6029,(^ʖ˘}
6030,[^ᆺ♥}
6031,(^.¬:
6032,{^.˘}
6033,[⊙.¬|
6034,|ಠ.˘}
6035,(˘.ಥ:
6036,(◉oಠ}
6037,|˘.ʘ}
6038,[◕益˘}
6039,{ಠ.^}
6040,[ಠ.◉}
6041,꒰^.◉}
6042,:⚆෴^}
6043,꒰◕.X}
6044,|♥ᆺ♥}
6045,꒰¬.^}
6046,:X.^}
6047,|^o^|
6048,[◉o⚆꒱
6049,|ಠoಠ|
6050,[^.⚆}
6051,[⊙.⚆|
6052,(˘ᆺ⊙|
6053,(˘.X}
6054,|⚆.⚆|
6055,{˘益ಥ}
6056,|⚆.ಠ|
6057,(⚆.^꒱
6058,{♥.◕}
6059,:^o♥}
6060,✿⚆.˘}
6061,{⚆o⚆}
6062,[◉o⊙|
6063,:˘.˘}
6064,[^.⚆:
6065,(^o♥}
6066,{ಠ.ಠ}
6067,✿Xo^|
6068,(⚆益👁|
6069,[ʘ.¬}
6070,|ಠ෴⚆}
6071,(ಥ.˘|
6072,|¬.⊙}
6073,꒰ʘ.˘:
6074,|ಠ.ಠ}
6075,:¬.¬:
6076,|⚆o¬}
6077,[^.^}
6078,|¬.ʘ}
6079,|¬෴◉|
6080,ʕ¬o^}
6081,[ಠ.⊙|
6082,(⊙.⚆}
6083,(˘.ಥ}
6084,[◉.˘|
6085,(⊙.^}
6086,[⚆.ಠ|
6087,ʕ◉o^}
6088,(¬.ಠ|
6089,|^෴👁꒱
6090,[ಥ.◉|
6091,{¬o˘}
6092,|♥益^:
6093,|ಠ.˘|
6094,:˘.⚆}
6095,|⊙.¬|
6096,[⚆o^}
6097,|¬.◉:
6098,[ʘ益👁꒱
6099,(¬.^|
6100,:⊙෴¬}
6101,{◕.◉}
6102,{ಥ.⚆:
6103,:^o¬}
6104,✿˘.˘}
6105,|˘.¬}
6106,[¬ʖ^}
6107,[♥.¬}
6108,[◕.⚆}
6109,:⊙.^}
6110,:ಠ.˘}
6111,[¬ʖ⊙}
6112,{⚆o^}
6113,|♥.^:
6114,(ʘo◉✿
6115,|¬o˘|
6116,|¬o˘|
6117,|◉.^}
6118,|¬o˘꒱
6119,[˘.◉ʔ
6120,[˘.¬:
6121,:˘.⚆:
6122,:ಠ.¬:
6123,:◉.⊙:
6124,|^ʖ◉}
6125,{⚆.^:
6126,|XoX|
6127,|⊙.♥}
6128,[◉ʖಠ}
6129,[◉.♥}
6130,{¬.¬}
6131,{ʘ.♥:
6132,[⊙.♥}
6133,꒰⚆.^}
6134,|˘.⚆}
6135,{♥.¬|
6136,(⚆o^}
6137,|˘.¬}
6138,|¬oಠ✿
6139,[^.^}
6140,(ʘʖ˘|
6141,|ಠ.^|
6142,|¬.^꒱
6143,꒰¬oX|
6144,|ಠʖ👁|
6145,:👁.˘:
6146,:👁.ಠ✿
6147,{⚆.^|
6148,[^.◉}
6149,|XᆺX}
6150,(^.˘|
6151,|ಠ.¬}
6152,(¬.^}
6153,|ʘ.^ʔ
6154,{¬.ಠ|
6155,[˘.♥}
6156,[◉.^}
6157,|¬.^}
6158,(¬.^}
6159,|⊙oʘʔ
6160,(Xᆺ˘}
6161,|⚆.⚆:
6162,:^o˘}
6163,[^.◉|
6164,(Xo⊙|
6165,|◉ᆺ♥:
6166,[⚆o◉}
6167,꒰⊙.X:
6168,{¬ʖ˘}
6169,[ಠᴥ⊙}
6170,ʕX.¬}
6171,[◉o👁|
6172,(ʘ.ʘ|
6173,|◉.˘}
6174,|♥෴⚆|
6175,{◉.^}
6176,꒰^.^✿
6177,:⚆.◉}
6178,{^.¬}
6179,(⚆益¬}
6180,{˘.ಠ}
6181,(^.X}
6182,:^.^}
6183,[^.^}
6184,[˘.⚆}
6185,|◉ʖ¬:
6186,꒰^.⚆:
6187,(◉.⚆|
6188,꒰¬.⚆|
6189,|ʘ.˘:
6190,[^.♥}
6191,[ಠ.˘}
6192,[⚆.˘}
6193,[¬o˘}
6194,(ʘ.¬}
6195,|ಠ.⚆}
6196,[⚆ᆺ¬}
6197,(⊙.^|
6198,(ʘo◉}
6199,[◉.⊙}
6200,{^.ʘ}
6201,{^.⚆}
6202,{⚆.^|
6203,[X.◉:
6204,[ʘ.¬}
6205,[ಠoಠ}
6206,(◉oಥ}
6207,(¬.^:
6208,|¬o◉}
6209,(◉o^:
6210,[⚆.⚆}
6211,(¬.¬|
6212,{^.¬}
6213,{¬.ಠ|
6214,|¬.¬}
6215,{◉.^}
6216,[ಥ.˘}
6217,{¬o◕}
6218,[˘.¬}
6219,|^.^:
6220,{¬.ಠ:
6221,:¬o^}
6222,|⚆.ಥ}
6223,:ʘᆺ⊙꒱
6224,(◉.^|
6225,|ಠʖ^|
6226,[˘ᆺ¬}
6227,✿^.^|
6228,{⚆ᴥಥ|
6229,[^.⚆:
6230,(ಠo¬}
6231,|¬.^}
6232,{^.⚆}
6233,{˘෴¬}
6234,(ಠ.^}
6235,|⚆o^|
6236,{˘.⚆}
6237,|˘ᆺ¬}
6238,[ಠ.ಥ}
6239,[˘.¬}
6240,✿◉.⚆}
6241,[^෴^꒱
6242,(⚆.X꒱
6243,(ʘ.¬|
6244,(⚆.^|
6245,{ʘo♥}
6246,(X益¬꒱
6247,(˘.˘}
6248,ʕ⊙.ʘ}
6249,[˘.X}
6250,{^.ಠ꒱
6251,|^.⚆}
6252,[⚆.⚆}
6253,{⊙oʘ:
6254,:¬෴ಠ}
6255,[⚆.ʘ}
6256,[¬o˘:
6257,(ಠ.¬}
6258,[⚆ʖ˘ʔ
6259,ʕ♥ᴥ♥✿
6260,(˘.^}
6261,(¬o⚆}
6262,(♥.⚆}
6263,|ʘ.⚆|
6264,(◉ᆺ◉}
6265,{◉.˘}
6266,(^.◉}
6267,(⚆.˘}
6268,[^.^|
6269,[⚆o⊙|
6270,[⊙.◉|
6271,{^.ʘ:
6272,(X.◉:
6273,[¬.⚆}
6274,{♥ᆺ⚆}
6275,(ʘ.◉|
6276,꒰ಥ.♥✿
6277,[ಠ.ಠ}
6278,|¬ᆺ¬✿
6279,[ಠ.♥|
6280,(¬.ಠ}
6281,(˘.◉}
6282,[¬ʖ👁✿
6283,[⚆ᆺ^|
6284,[⚆ʖ^}
6285,{ʘo⚆}
6286,|⚆.◉}
6287,(¬.⚆}
6288,|⚆.⊙}
6289,✿◉.⚆|
6290,:♥.⚆|
6291,{¬ʖ˘|
6292,{⚆.¬}
6293,(¬ʖ◉}
6294,|^.¬꒱
6295,[⊙oX}
6296,:˘ᆺ👁:
6297,(^ᆺಠ|
6298,{^.^:
6299,|⚆o^}
6300,|♥.^}
6301,[⊙.⚆}
6302,{^.^✿
6303,{^.X|
6304,(⚆.ʘ}
6305,:^.👁|
6306,:¬ᆺ^}
6307,[♥ᴥ^|
6308,(⚆.ಥ:
6309,|⊙.˘:
6310,{˘.◉}
6311,[◉ᆺ˘}
6312,|¬.⚆}
6313,(◉o¬}
6314,:¬.⚆}
6315,[^.ಠ|
6316,(⊙.◉}
6317,{X.^:
6318,|¬.¬:
6319,(ಠ.◉|
6320,|X.◉}
6321,[^o👁}
6322,{⊙.^|
6323,[ʘ.⚆}
6324,(⊙.♥:
6325,|^.¬|
6326,|◉oX}
6327,✿ʘ益ಠ}
6328,|¬.¬꒱
6329,:X.⊙|
6330,|ಠo^}
6331,{¬.ಥ}
6332,(^.⚆|
6333,[◉.⊙:
6334,[⊙෴ಠ}
6335,[^ʖ⊙}
6336,:⚆oಠ}
6337,{¬.^}
6338,[◉ᆺ˘|
6339,:⊙ᆺ👁}
6340,|^.¬:
6341,:^.¬|
6342,[^.^}
6343,✿˘ᆺ˘|
6344,(¬.^|
6345,(◉.ಥ}
6346,|^.⚆}
6347,[^.^|
6348,|¬.˘:
6349,{^෴¬}
6350,{^oX}
6351,꒰ಠ.¬}
6352,[¬.¬}
6353,{˘.◉꒱
6354,{¬෴⊙}
6355,(◉.X}
6356,{ಠo⚆}
6357,[Xo^}
6358,:¬oʘ|
6359,[¬.^}
6360,|˘.ಠ}
6361,(ಠ.⚆:
6362,(👁.^✿
6363,[¬.X✿
6364,[⊙oX}
6365,{♥.^}
6366,(⚆.^}
6367,:ಠo˘}
6368,|˘o˘}
6369,✿^.¬}
6370,|◉ʖ¬}
6371,:¬.˘}
6372,(˘.⚆}
6373,{^o♥:
6374,[◉o⚆}
6375,(^.ʘ}
6376,|^.¬|
6377,{Xo◉}
6378,|⚆.˘}
6379,|⊙.^}
6380,{˘.⚆}
6381,(◉.˘}
6382,|👁.⚆}
6383,[¬.⊙}
6384,|ಠ.˘}
6385,{ʘo¬}
6386,|⚆oX}
6387,[^.⊙}
6388,(^.ʘ}
6389,|ಠo¬}
6390,(♥.⊙|
6391,|⚆.¬}
6392,(ʘ.⊙:
6393,[¬.⊙}
6394,|◉.◉}
6395,|¬o¬|
6396,:⊙.¬}
6397,(♥o◉}
6398,[⊙ʖ^}
6399,{ʘ.♥}
6400,{⊙o˘}
6401,(˘.◉}
6402,(ಠ.👁|
6403,[^.¬}
6404,[^.⚆|
6405,:⊙.ʘ:
6406,{ʘ.ಥ}
6407,{˘.⚆}
6408,:♥.˘|
6409,|⚆o♥}
6410,{X.ʘ:
6411,|◉ʖ˘:
6412,|X.⚆}
6413,(⚆oಠ:
6414,(Xo♥}
6415,{¬.^:
6416,(ಠo^}
6417,(⚆.⚆|
6418,[ಠ.♥}
6419,|^ʖ^:
6420,|ʘo˘}
6421,:◉.¬|
6422,(⚆.ʘ:
6423,:⊙oಠ}
6424,[⚆.X|
6425,:♥.ಠ|
6426,{^o¬ʔ
6427,|^o◉}
6428,[⚆.ಠ}
6429,{ʘ.˘}
6430,{¬.ಥ}
6431,[♥o˘꒱
6432,[¬.^꒱
6433,{X.˘}
6434,(ಠo¬|
6435,{⚆oʘ}
6436,[˘o˘꒱
6437,|¬ᆺ⊙}
6438,(^.^}
6439,|◉.⚆}
6440,:ಥᆺ⊙}
6441,|◉.˘}
6442,[¬.¬|
6443,{◕.¬}
6444,[⚆.ಠ꒱
6445,|¬.^}
6446,꒰^.ಠ}
6447,[⚆.^✿
6448,(¬ʖ◉}
6449,✿¬.^}
6450,[ಥ.♥|
6451,|¬o^}
6452,(ಠ.^}
6453,|¬.X}
6454,✿˘.X|
6455,|^.⚆|
6456,(¬.⚆|
6457,{◉.ಠ|
6458,:˘.⚆:
6459,(ಥ.^|
6460,:˘.◉}
6461,|⚆ᆺ¬}
6462,(ಥᆺX}
6463,[ಥ.◉|
6464,[¬෴♥:
6465,(⊙ᆺ˘|
6466,|^.¬|
6467,[ಥ.ʘ}
6468,|◉ʖ˘}
6469,{¬oಠ}
6470,|ʘo˘}
6471,|♥.˘꒱
6472,(˘.¬}
6473,(ಠ.¬|
6474,(⊙.˘}
6475,(^o⚆}
6476,{◉.⚆:
6477,(Xoಠ:
6478,:ʘ෴⚆}
6479,|^.⚆✿
6480,|¬oX:
6481,[^.⚆:
6482,|˘.⚆|
6483,|⚆o˘|
6484,(X.⚆}
6485,(^.⚆|
6486,(X.¬꒱
6487,{˘.ಠ|
6488,(¬.X}
6489,{˘ᆺʘ}
6490,:^.^}
6491,✿⚆o⊙|
6492,|^.⊙:
6493,|^ᆺ◉|
6494,|⚆.˘}
6495,|⚆o⚆:
6496,[⚆.ʘ|
6497,[^.˘}
6498,(X.ʘ}
6499,|˘.^}
6500,꒰˘.X}
6501,(^.⚆:
6502,|˘.^}
6503,|⊙.˘|
6504,(⚆.⊙}
6505,{ಠ益ಠ}
6506,:◉o⊙|
6507,|Xʖ⚆}
6508,(⊙.^}
6509,(¬ʖಠ}
6510,[¬益ಠ|
6511,(⚆o◉}
6512,(◉.X}
6513,|¬.¬|
6514,[^.⚆}
6515,|ʘ.¬}
6516,{˘ᆺ˘}
6517,[¬ᆺ◉|
6518,(Xoಠ꒱
6519,|^o˘}
6520,|⚆oX}
6521,(ಠo⊙:
6522,|^.⊙}
6523,[^.ಠ}
6524,:˘ᆺ˘:
6525,{˘ᆺ˘}
6526,{^ʖ◉|
6527,[⊙.ʘ꒱
6528,(˘.◕|
6529,{¬.¬✿
6530,{♥.^}
6531,(ಠ.⊙}
6532,(⚆益ʘ|
6533,꒰˘෴⚆}
6534,|^.˘}
6535,|ಠ.ʘ}
6536,[Xoಥ}
6537,|◉ᆺ˘}
6538,[˘.ಠ}
6539,:♥oಥ}
6540,(◕.⊙}
6541,[ಠ.¬}
6542,[♥ᆺ^}
6543,꒰⚆.⚆|
6544,(¬.⚆}
6545,|⚆ᆺ˘}
6546,:◉ᴥ⊙}
6547,꒰X.˘|
6548,[^o˘|
6549,:👁ᆺ˘}
6550,[¬.^ʔ
6551,|ಠ.ಥ✿
6552,[◉oʘ:
6553,[^.⚆}
6554,[◉෴^}
6555,[¬.^}
6556,(ಠ.ಠ}
6557,(^.¬}
6558,:^ᆺ˘|
6559,[⚆.ʘ}
6560,[⚆.ʘ}
6561,{^.⚆}
6562,(¬෴⊙|
6563,|◉.ಠ}
6564,(^.◉|
6565,(◉ʖ˘|
6566,[⚆oX|
6567,|◉.ಥ}
6568,{^.¬|
6569,(ಠ.◉|
6570,[⚆.^|
6571,:◉.◉:
6572,(X益ಥ}
6573,✿ʘʖʘ|
6574,{˘oಥ}
6575,:ʘo¬}
6576,[ಠ.◉|
6577,|⚆o¬꒱
6578,|¬.ಠ}
6579,:˘.˘}
6580,:⚆.^:
6581,✿⚆ʖX}
6582,꒰˘.ಠ|
6583,|^.X}
6584,{👁.ʘ}
6585,(⚆o˘|
6586,[👁.˘}
6587,[^.⚆|
6588,ʕ⊙.X|
6589,|⚆෴⊙}
6590,|^.X}
6591,{¬ᆺ^✿
6592,{^.◕}
6593,{◉o^꒱
6594,[⊙.⊙|
6595,[◉.¬}
6596,꒰⚆o⚆|
6597,{ʘ෴¬}
6598,[X.^}
6599,|ʘ.¬}
6600,[ʘo¬}
6601,꒰ಠo⊙꒱
6602,[^.˘}
6603,[ಥo◉✿
6604,|ʘo^}
6605,[👁.ʘ}
6606,{^.¬꒱
6607,(◉.ಠ}
6608,[⚆.⚆|
6609,{^.⚆}
6610,[⚆.⚆}
6611,[ಠᆺ◉:
6612,(^.˘}
6613,|˘.⊙}
6614,[X.⚆|
6615,|⚆.⚆}
6616,|¬.◉}
6617,✿¬.¬|
6618,[◉.˘}
6619,|¬oX}
6620,(◉oಠ}
6621,[⚆.ಠ}
6622,[¬oX}
6623,:¬ᆺಠ|
6624,(◉ᆺ^:
6625,[◉.⚆}
6626,(^.⚆|
6627,(👁.ಠ}
6628,(^oಠ}
6629,[^.⚆|
6630,|⚆.⚆}
6631,:¬.◉}
6632,(˘.ʘ꒱
6633,|X.^|
6634,:◉.X:
6635,[ಠ.ಥ}
6636,|¬.^|
6637,꒰⊙.^}
6638,(◉.ಠ}
6639,|^.^|
6640,{⊙o⊙|
6641,[^.X}
6642,(^ᆺಠ:
6643,(¬.^}
6644,[◉.◉}
6645,꒰⚆෴¬|
6646,[¬ʖ¬:
6647,(^.◉|
6648,|⚆.♥}
6649,꒰⚆.⚆}
6650,|^.˘|
6651,|◉o˘}
6652,[⚆.¬}
6653,(^oʘ}
6654,(⊙.ಠ✿
6655,(♥ᆺ¬}
6656,(ಠ.ʘ}
6657,:˘oಥ|
6658,(¬.◉}
6659,[˘.^}
6660,:⊙.˘:
6661,:X.⚆}
6662,(^ᆺ¬}
6663,{X.⚆}
6664,:¬o⊙:
6665,:ʘ.⊙|
6666,(⚆෴X|
6667,:^.¬}
6668,|♥.◉|
6669,(˘ᆺ¬}
6670,(⚆.^꒱
6671,✿¬.⚆}
6672,(¬oʘ|
6673,|¬.¬|
6674,[◉.^:
6675,{¬.◉|
6676,[◉.^|
6677,[^.◉|
6678,|¬.ಠ}
6679,(X.◉✿
6680,:˘.^}
6681,[^.⚆|
6682,{◉.¬꒱
6683,(ಠ.¬|
6684,[¬益X|
6685,꒰˘ᴥ⚆|
6686,:◉.¬}
6687,|ಥo⚆}
6688,(⚆.¬}
6689,{¬.⚆}
6690,{^.ಠ|
6691,[^.⚆}
6692,:¬.⚆}
6693,|ಠ.˘:
6694,(^.¬}
6695,[¬ᆺ^꒱
6696,{◉o¬}
6697,[ಠ.¬꒱
6698,꒰◉ʖ^:
6699,✿⚆.¬}
6700,|⚆.ಠ}
6701,(X.⚆:
6702,[♥ᆺ◉}
6703,(◉.˘꒱
6704,꒰ʘ.ʘ}
6705,(ಠ.˘|
6706,(⚆.⚆}
6707,[¬o˘}
6708,[^.⚆}
6709,(⚆.⚆|
6710,(⚆.^}
6711,[XoX:
6712,[ಥ.ಠ|
6713,(^.⚆}
6714,[^.^}
6715,:⊙.˘}
6716,[♥ᆺ^}
6717,[ಠ.^:
6718,(⚆oಠ|
6719,|⊙.◕:
6720,(¬o^|
6721,:^.ಠ|
6722,(⚆.^꒱
6723,(˘.ʘ}
6724,ʕ⚆.˘:
6725,(ಠ.^}
6726,(👁.X}
6727,(ʘ.◉}
6728,|⊙ʖ⊙}
6729,:¬.¬}
6730,|ಠ.👁✿
6731,[¬o¬|
6732,:◉.◉|
6733,:¬.^}
6734,[◉ᆺ◉}
6735,|¬.X}
6736,[^o◉}
6737,|¬o¬:
6738,[◉o⊙}
6739,|¬.⚆:
6740,{⚆ᆺ⚆}
6741,✿◉.˘}
6742,:˘.♥}
6743,{⚆o⚆}
6744,(⚆ᴥ⊙}
6745,:^.ಠ}
6746,|◉.˘}
6747,(♥oಠʔ
6748,[⚆oʘ}
6749,[⚆.⚆}
6750,{^.◕}
6751,ʕಥ.^}
6752,|⚆oಥ}
6753,(◉o¬}
6754,꒰¬.◉}
6755,ʕʘo⚆}
6756,{ಠʖ⚆}
6757,|◉.ಥ}
6758,[◉o⚆}
6759,|♥.⚆}
6760,|ಥ.^|
6761,|◉෴⚆|
6762,|¬.ʘ|
6763,|⊙o👁|
6764,{⚆o⚆|
6765,|ಠoಠ}
6766,|ʘ.^|
6767,{◉.♥}
6768,꒰⚆oX}
6769,:¬.˘}
6770,{⊙ᆺ⚆:
6771,(XoX}
6772,{¬.^}
6773,[⚆.¬}
6774,|◉.👁}
6775,:˘o˘}
6776,:¬.◉|
6777,(⊙.ಥ}
6778,(^.^ʔ
6779,(⚆o◉}
6780,|^ʖ⚆꒱
6781,[⚆.¬}
6782,[^ᆺ⚆}
6783,|^o◉}
6784,[ʘʖಥ}
6785,|👁o˘:
6786,:ʘ.⊙}
6787,[⚆o^}
6788,{˘.⚆}
6789,{⚆ᴥ¬}
6790,|¬.ʘ}
6791,:◉.¬}
6792,:⊙.ಠ:
6793,(˘ᆺ˘|
6794,(ಠ.^}
6795,[♥.⊙}
6796,[⚆o⚆:
6797,|♥.⚆}
6798,ʕ⊙.^}
6799,{ʘ.¬꒱
6800,{^.◉꒱
6801,(⚆.^|
6802,(⚆.⊙|
6803,[Xᆺ⚆}
6804,|^ʖ^}
6805,(⊙ʖಠ}
6806,|ಠ.⚆}
6807,꒰^.⚆:
6808,✿˘o^}
6809,(˘.ಠ}
6810,(^.⚆:
6811,|˘.^}
6812,(ಠoಠ}
6813,|ಠ.ʘ}
6814,{˘.ಠ}
6815,{◉o◉|
6816,{^.⊙|
6817,(⊙.X꒱
6818,[˘.ʘ꒱
6819,{˘.^}
6820,:⊙o˘}
6821,(⊙.ʘ}
6822,[¬.⚆꒱
6823,{⚆ʖ^}
6824,[˘.^}
6825,[ಠ.⚆}
6826,|ಠ.⚆}
6827,ʕ^.◉ʔ
6828,|Xo¬}
6829,|˘.◉꒱
6830,|˘.⊙|
6831,|ಠ.⊙}
6832,(^ᆺ👁}
6833,|ಠᆺ⚆}
6834,|ಠ.⚆|
6835,|¬.¬|
6836,|^.⊙|
6837,(◉oಠ}
6838,(^.⚆}
6839,[ʘ.˘}
6840,[ಠᆺ^:
6841,{^.⚆|
6842,(⊙o⚆}
6843,{⚆.˘|
6844,{◉.ಠ|
6845,ʕ⚆.˘꒱
6846,[˘.^}
6847,(♥.⚆✿
6848,|⚆.˘}
6849,{⊙ʖ^}
6850,(ʘ.¬:
6851,{⊙෴¬}
6852,{⚆.¬}
6853,(ಠ.ಥ}
6854,(⊙.♥}
6855,[¬.ಥʔ
6856,|⚆o¬|
6857,[˘.^}
6858,|Xo˘}
6859,(⚆.¬}
6860,:¬.¬|
6861,꒰ʘ.¬꒱
6862,✿¬oʘ:
6863,꒰◉ᆺಠ:
6864,:◉.⊙}
6865,[♥.^}
6866,[¬.¬|
